Date,SMS,Month,Year,Day,Amount,Type,Merchant,Category
2023-03-11 14:58:00,"dear customer, aed 270.53 was debited from your account *535. your available account balance is aed 775.60",3,2023,11,270.53,Debit,,Other
2023-03-11 15:07:00,"dear customer, aed 4000.00 was debited from your account *296. your available account balance is aed 153505.59",3,2023,11,4000.0,Debit,,Other
2023-03-11 15:41:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 275.60",3,2023,11,500.0,Debit,,Other
2023-03-12 12:35:00,"dear customer, aed 50.00 was debited from your account *535. your available account balance is aed 225.60",3,2023,12,50.0,Debit,,Other
2023-03-12 16:33:00,"dear customer, aed 200.00 was debited from your account *535. your available account balance is aed 25.60",3,2023,12,200.0,Debit,,Other
2023-03-12 16:51:00,"dear customer, aed 1000.00 was credited to your account *535. your available account balance is aed 1025.60",3,2023,12,1000.0,Credit,,Other
2023-03-12 16:53:00,"dear customer, aed 10.00 was debited from your account *535. your available account balance is aed 1015.60",3,2023,12,10.0,Debit,,Other
2023-03-13 17:05:00,"dear customer, aed 450.00 was credited to your account *535. your available account balance is aed 1465.60",3,2023,13,450.0,Credit,,Other
2023-03-15 12:24:00,"dear customer, aed 520.00 was debited from your account *535. your available account balance is aed 945.60",3,2023,15,520.0,Debit,,Other
2023-03-16 22:07:00,"dear customer, aed 3000.00 was credited to your account *535. your available account balance is aed 3945.60",3,2023,16,3000.0,Credit,,Other
2023-03-16 22:08:00,"dear customer, aed 3400.00 was debited from your account *535. your available account balance is aed 545.60",3,2023,16,3400.0,Debit,,Other
2023-03-17 13:38:00,"dear customer, aed 250.00 was credited to your account *535. your available account balance is aed 795.60",3,2023,17,250.0,Credit,,Other
2023-03-17 14:58:00,"dear customer, aed 6000.00 was credited to your account *535. your available account balance is aed 6795.60",3,2023,17,6000.0,Credit,,Other
2023-03-17 23:21:00,"dear customer, aed 1500.00 was debited from your account *535. your available account balance is aed 5293.60",3,2023,17,1500.0,Debit,,Other
2023-03-20 08:08:00,"dear customer, aed 25.00 was credited to your account *535. your available account balance is aed 5318.60",3,2023,20,25.0,Credit,,Other
2023-03-21 07:40:00,transaction of aed 90.19 debited from your a/c *535 at riyada in              ku wait kw. avl bal is aed 5228.41,3,2023,21,90.19,Debit,riyada,Other
2023-03-21 07:43:00,transaction of aed 45.10 debited from your a/c *535 at riyada in              ku wait kw. avl bal is aed 5183.31,3,2023,21,45.1,Debit,riyada,Other
2023-03-21 19:46:00,transaction of aed 118.00 debited from your a/c *535 at ministry of interior   au h ae. avl bal is aed 5065.31,3,2023,21,118.0,Debit,ministry of interior   au h ae,Other
2023-03-21 19:49:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 3064.26",3,2023,21,1.05,Debit,,Other
2023-03-21 19:49:00,"dear customer, aed 2000.00 was debited from your account *535. your available account balance is aed 3064.26",3,2023,21,2000.0,Debit,,Other
2023-03-21 21:36:00,"dear customer, aed 1060.00 was debited from your account *535. your available account balance is aed 2004.26",3,2023,21,1060.0,Debit,,Other
2023-03-22 15:54:00,"dear customer, aed 2000.00 was credited to your account *535. your available account balance is aed 4004.26",3,2023,22,2000.0,Credit,,Other
2023-03-22 22:20:00,"dear customer, aed 478.19 was debited from your account *535. your available account balance is aed 3526.07",3,2023,22,478.19,Debit,,Other
2023-03-22 22:22:00,"dear customer, aed 619.37 was debited from your account *535. your available account balance is aed 2906.70",3,2023,22,619.37,Debit,,Other
2023-03-22 23:25:00,"dear customer, aed 423.62 was debited from your account *535. your available account balance is aed 2482.03",3,2023,22,423.62,Debit,,Other
2023-03-22 23:25:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 2482.03",3,2023,22,1.05,Debit,,Other
2023-03-25 16:42:00,"dear customer, aed 460.00 was credited to your account *535. your available account balance is aed 2942.03",3,2023,25,460.0,Credit,,Other
2023-03-25 16:47:00,"dear customer, aed 34.98 was debited from your account *535. your available account balance is aed 2907.05",3,2023,25,34.98,Debit,,Other
2023-03-25 16:48:00,"dear customer, aed 459.06 was debited from your account *535. your available account balance is aed 2347.99",3,2023,25,459.06,Debit,,Other
2023-03-25 16:48:00,"dear customer, aed 100.00 was debited from your account *535. your available account balance is aed 2347.99",3,2023,25,100.0,Debit,,Other
2023-03-25 22:58:00,"dear customer, aed 1000.00 was debited from your account *535. your available account balance is aed 1346.94",3,2023,25,1000.0,Debit,,Other
2023-03-25 22:58:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 1346.94",3,2023,25,1.05,Debit,,Other
2023-03-26 05:29:00,"dear customer, your salary of aed 16000.00 was credited to your account *535. your available account balance is aed 17346.94",3,2023,26,16000.0,Credit,,Other
2023-03-26 07:48:00,"dear customer, aed 1000.00 was credited to your account *535. your available account balance is aed 18346.94",3,2023,26,1000.0,Credit,,Other
2023-03-26 20:17:00,"dear customer, aed 1300.00 was debited from your account *535. your available account balance is aed 17045.89",3,2023,26,1300.0,Debit,,Other
2023-03-26 20:17:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 17045.89",3,2023,26,1.05,Debit,,Other
2023-03-26 20:18:00,"dear customer, aed 1300.00 was credited to your account *535. your available account balance is aed 18345.89",3,2023,26,1300.0,Credit,,Other
2023-03-26 20:49:00,"dear customer, aed 1500.00 was debited from your account *535. your available account balance is aed 16844.84",3,2023,26,1500.0,Debit,,Other
2023-03-26 20:49:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 16844.84",3,2023,26,1.05,Debit,,Other
2023-03-27 13:07:00,"dear customer, aed 1500.00 was credited to your account *535. your available account balance is aed 18344.84",3,2023,27,1500.0,Credit,,Other
2023-03-27 13:11:00,"dear customer, aed 139.98 was debited from your account *535. your available account balance is aed 18204.86",3,2023,27,139.98,Debit,,Other
2023-03-27 14:16:00,"dear customer, aed 2000.00 was debited from your account *535. your available account balance is aed 16203.81",3,2023,27,2000.0,Debit,,Other
2023-03-27 14:16:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 16203.81",3,2023,27,1.05,Debit,,Other
2023-03-27 20:37:00,"dear customer, aed 25000.00 was credited to your account *535. your available account balance is aed 41203.81",3,2023,27,25000.0,Credit,,Other
2023-03-27 22:10:00,"dear customer, aed 35000.00 was debited from your account *535. your available account balance is aed 6203.81",3,2023,27,35000.0,Debit,,Other
2023-03-27 22:11:00,"dear customer, aed 4000.00 was debited from your account *535. your available account balance is aed 2203.81",3,2023,27,4000.0,Debit,,Other
2023-03-27 22:13:00,"dear customer, aed 2000.00 was debited from your account *535. your available account balance is aed 203.81",3,2023,27,2000.0,Debit,,Other
2023-03-30 19:50:00,"dear customer, aed 8000.00 was credited to your account *535. your available account balance is aed 8203.81",3,2023,30,8000.0,Credit,,Other
2023-04-01 11:38:00,"dear customer, aed 150.00 was credited to your account *535. your available account balance is aed 8353.81",4,2023,1,150.0,Credit,,Other
2023-04-01 12:10:00,"dear customer, aed 150.15 was debited from your account *535. your available account balance is aed 8203.66",4,2023,1,150.15,Debit,,Other
2023-04-03 23:08:00,"dear customer, aed 8000.00 was debited from your account *535. your available account balance is aed 203.66",4,2023,3,8000.0,Debit,,Other
2023-04-03 23:11:00,"dear customer, aed 200.00 was debited from your account *535. your available account balance is aed 3.66",4,2023,3,200.0,Debit,,Other
2023-04-06 02:38:00,"dear customer, aed 3.00 was debited from your account *535. your available account balance is aed 0.66",4,2023,6,3.0,Debit,,Other
2023-04-11 15:39:00,"dear customer, aed 1500.00 was credited to your account *535. your available account balance is aed 1500.66",4,2023,11,1500.0,Credit,,Other
2023-04-11 15:39:00,"dear customer, aed 1500.00 was debited from your account *296. your available account balance is aed 153502.26",4,2023,11,1500.0,Debit,,Other
2023-04-11 15:41:00,transaction of aed 1340.00 debited from your a/c *535 at the british council    +4 41619577755 gb. avl bal is aed 160.66,4,2023,11,1340.0,Debit,the british council,Other
2023-04-11 15:56:00,"dear customer, aed 1000.00 was credited to your account *535. your available account balance is aed 1160.66",4,2023,11,1000.0,Credit,,Other
2023-04-11 15:57:00,"dear customer, aed 1150.00 was debited from your account *535. your available account balance is aed 10.66",4,2023,11,1150.0,Debit,,Other
2023-04-12 02:54:00,"dear customer, aed 300.00 was credited to your account *535. your available account balance is aed 310.66",4,2023,12,300.0,Credit,,Other
2023-04-12 02:54:00,transaction of aed 226.25 debited from your a/c *535 at al ansari exchange llc du bai ae. avl bal is aed 84.41,4,2023,12,226.25,Debit,al ansari exchange llc du bai ae,Bills
2023-04-17 09:09:00,"dear customer, aed 100.00 was credited to your account *535. your available account balance is aed 184.41",4,2023,17,100.0,Credit,,Other
2023-04-17 13:20:00,"dear customer, aed 1600.00 was credited to your account *535. your available account balance is aed 1784.41",4,2023,17,1600.0,Credit,,Other
2023-04-17 13:48:00,transaction of aed 400.75 debited from your a/c *535 at wu.com/al fardan exchanab u dhabi ae. avl bal is aed 1383.66,4,2023,17,400.75,Debit,wu,Other
2023-04-17 13:59:00,transaction of aed 1200.75 debited from your a/c *535 at wu.com/al fardan exchanab u dhabi ae. avl bal is aed 182.91,4,2023,17,1200.75,Debit,wu,Other
2023-04-21 22:06:00,"dear customer, aed 1000.00 was credited to your account *535. your available account balance is aed 1182.91",4,2023,21,1000.0,Credit,,Other
2023-04-21 23:58:00,"dear customer, aed 1000.00 was debited from your account *535. your available account balance is aed 182.91",4,2023,21,1000.0,Debit,,Other
2023-04-22 01:18:00,"dear customer, aed 1000.00 was credited to your account *535. your available account balance is aed 1182.91",4,2023,22,1000.0,Credit,,Other
2023-04-25 00:20:00,"dear customer, aed 100.00 was credited to your account *535. your available account balance is aed 1282.91",4,2023,25,100.0,Credit,,Other
2023-04-25 00:22:00,transaction of aed 1260.00 debited from your a/c *535 at abu dhabi university k du bai ae. avl bal is aed 22.91,4,2023,25,1260.0,Debit,abu dhabi university k du bai ae,Shopping
2023-04-25 15:56:00,"dear customer, aed 150.00 was credited to your account *535. your available account balance is aed 172.91",4,2023,25,150.0,Credit,,Other
2023-04-25 16:01:00,transaction of aed 116.00 debited from your a/c *535 at abu dhabi police       au h ae. avl bal is aed 56.91,4,2023,25,116.0,Debit,abu dhabi police       au h ae,Shopping
2023-04-25 22:39:00,"dear customer, aed 400.00 was credited to your account *535. your available account balance is aed 456.91",4,2023,25,400.0,Credit,,Other
2023-04-25 22:40:00,transaction of aed 428.57 debited from your a/c *535 at the british council    +4 41619577755 gb. avl bal is aed 28.34,4,2023,25,428.57,Debit,the british council,Other
2023-04-26 01:57:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 528.34",4,2023,26,500.0,Credit,,Other
2023-04-26 04:27:00,transaction of aed 2.98 debited from your a/c *535 at etc ivr 101            ab u dhabi ae. avl bal is aed 525.36,4,2023,26,2.98,Debit,etc ivr 101            ab u dhabi ae,Other
2023-04-26 04:27:00,"a pos trxn on your account no *535 at etc ivr 101            ab, u dhabi in ae on 27/04/23  for aed 2.98 is reversed.",4,2023,26,2.98,Other,etc ivr 101            ab,Other
2023-04-26 05:18:00,"dear customer, your salary of aed 17120.00 was credited to your account *535. your available account balance is aed 17648.34",4,2023,26,17120.0,Credit,,Other
2023-04-26 08:10:00,"dear customer, aed 4100.00 was debited from your account *535. your available account balance is aed 13548.34",4,2023,26,4100.0,Debit,,Other
2023-04-26 08:12:00,"dear customer, aed 10700.00 was debited from your account *535. your available account balance is aed 2848.34",4,2023,26,10700.0,Debit,,Other
2023-04-26 08:13:00,"dear customer, aed 1000.00 was debited from your account *535. your available account balance is aed 1848.34",4,2023,26,1000.0,Debit,,Other
2023-04-26 08:15:00,"dear customer, aed 1508.22 was debited from your account *535. your available account balance is aed 340.12",4,2023,26,1508.22,Debit,,Other
